Tên thuốc,Link,Ký tự,Trang
"Kem thuốc Asiacomb New Medipharco điều trị nhiễm khuẩn, nấm ngoài da (10g)",https://nhathuoclongchau.com.vn/thuoc/asiacomb-new-tenamyd-10g-20704.html,A,24
"Thuốc A.T Atorvastatin 20mg An Thiên điều trị tăng lipid huyết, phòng ngừa bệnh tim mạch (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atorvastatin-10mg-at-20718.html,A,24
Bột Augbactam 312.5 Mekophar điều trị nhiễm khuẩn (12 gói),https://nhathuoclongchau.com.vn/thuoc/augbactam-3125mg-mekophar-12-goi-20722.html,A,24
Thuốc Agimstan Agimexpharm điều trị tăng huyết áp (4 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/agimstan-40mg-agimexpharm-4x7-21193.html,A,24
"Thuốc Agimfast 60 Agimexpharm điều trị viêm mũi dị ứng, mày đay mạn tính vô căn (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agimfast-60mg-agimexpharm-1x10-22104.html,A,24
Cồn thuốc dùng ngoài Alcool 70 độ OPC sát trùng vết thương ngoài da (1L),https://nhathuoclongchau.com.vn/thuoc/alcool-70-do-opc-1000ml-trang-27783.html,A,24
"Gel Alu-P Imexpharm hỗ trợ điều trị viêm thực quản, viêm loét dạ dày tá tràng (26 gói x 20g)",https://nhathuoclongchau.com.vn/thuoc/alu-p-gel-imexpharm-26-goi-x-20g-28329.html,A,24
Thuốc Aginalxic Agimexpharm điều trị nhiễm khuẩn đường tiết niệu (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/aginalxic-500-agimexpharm-10x10-28330.html,A,25
Thuốc Atinila 500mg An Thiên điều trị chóng mặt (5 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atinila-500mg-an-thien-5x10-28359.html,A,25
"Thuốc Acetylcystein 200mg Imexpharm tiêu nhầy trong bệnh viêm phế quản, bệnh nhầy nhớt (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/acetylcystein-200mg-imexpharm-10x10-28544.html,A,25
Thuốc Agimosarid Agimexpharm điều trị các triệu chứng viêm dạ dày (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/agimosarid-5mg-agimexpharm-6x10-28695.html,A,25
"Thuốc Apifexo 180 Apimed giảm viêm mũi dị ứng theo mùa, nổi mề đay (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/apifexo-180-29378.html,A,25
Thuốc tránh thai hằng ngày Asumate 20 Leon (1 vỉ x 21 viên),https://nhathuoclongchau.com.vn/thuoc/asumate-20mg-leon-1x21-29480.html,A,25
"Hỗn dịch uống Axofen Aristopharma điều trị viêm mũi dị ứng, mày đay (50ml)",https://nhathuoclongchau.com.vn/thuoc/axofen-30mg5ml-29504.html,A,25
"Thuốc Asgizole 20mg Valpharma điều trị loét dạ dày - tá tràng lành tính, hội chứng Zollinger - Ellison (4 vỉ x 7 viên)",https://nhathuoclongchau.com.vn/thuoc/asgizole-20mg-sofarimex-4x7-29593.html,A,25
Thuốc Acarbose 50mg Standard Chem And Pharm điều trị bệnh tiểu đường (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acabrose-v-50mg-29638.html,A,25
"Thuốc Aspirin 81mg Vidipha phòng ngừa nhồi máu cơ tim, đột quỵ (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-81mg-vidipha-10x10-29976.html,A,25
Thuốc Acetylcysteine 200mg Mekophar tiêu nhầy trong bệnh viêm phế quản (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acetylcysteine-200mg-mekophar-10x10-30332.html,A,25
"Thuốc Agintidin 300 Agimexpharm điều trị dạ dày và ruột, loét dạ dày (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agintidin-300mg-agimexpharm-10x10-30363.html,A,25
"Thuốc Ausmezol 20Mg Hadiphar điều trị viêm loét dạ dày tá tràng, viêm thực quản do trào ngược dạ dày (14 viên)",https://nhathuoclongchau.com.vn/thuoc/ausmezol-20mg-hadiphar-14v-31054.html,A,25
Thuốc Acarbose Friulchem 50mg Famar hỗ trợ điều trị đái tháo đường típ 2 (9 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acarbose-friulchem-50mg-famar-9x10-31387.html,A,25
Dịch truyền Albiomin 20% Biotest điều trị cấp cứu trường hợp choáng do giảm thể tích máu (100ml),https://nhathuoclongchau.com.vn/thuoc/albiomin-20-200g-biotest-100ml-31863.html,A,25
"Thuốc Amecitex 500 OPV điều trị nhồi máu não, bệnh Alzheimer (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amecitex-500-opv-citicoline-500-mg-3x10-32145.html,A,25
"Dung dịch Avastin 400mg/16ml Roche điều trị ung thư đại, trực tràng di căn",https://nhathuoclongchau.com.vn/thuoc/avastin-400mg16ml-roche-32303.html,A,25
"Thuốc Aspirin 81mg Vidipha phòng ngừa nhồi máu cơ tim, đột quỵ (50 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aspirin-81mg-vidipha-50x10-32312.html,A,25
Thuốc Apibestan 150-H Apimed Pharma điều trị tăng huyết áp nguyên phát (2 vỉ x 14 viên),https://nhathuoclongchau.com.vn/thuoc/apibestan-150-h-apimedpharma-2-vi-x-14-vien-32534.html,A,25
Thuốc Authisix Meyer-Bpc giúp ngăn ngừa tình trạng thiếu hụt canxi và vitamin D3 (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/authisix-meyer-bpc-6-x10.html,A,25
Thuốc Ameflu Day Time OPV giảm các triệu chứng cảm lạnh và cảm cúm (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/new-ameflu-daytime-2879.html,A,26
"Thuốc Ausvair 75 BV điều trị viêm, đau do dây thần kinh ngoại vi (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ausvair-75mg-4619.html,A,26
"Thuốc Acyclovir Stella 800mg điều trị nhiễm Herpes simplex, Herpes zoster, thủy đậu (7 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/acyclovir-stada-800-mg-4860.html,A,26
"Thuốc Acyclovir Stella 400mg điều trị nhiễm Herpes simplex, Herpes zoster, thủy đậu (7 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/acyclovir-stada-400-mg-4861.html,A,26
"Thuốc Acyclovir Stella 200mg điều trị nhiễm Herpes simplex, Varicella zoster (5 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/acyclovir-200-mg-stella-5-x5.html,A,26
Dung dịch dùng ngoài Acnequidt Hóa Dược điều trị bệnh trứng cá (20ml),https://nhathuoclongchau.com.vn/thuoc/acnequidt-20ml-14748.html,A,26
"Viên ngậm Aliricin BV không đường điều trị viêm họng, viêm amidan (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aliricin-khong-duong-2x10-bvpharma-20569.html,A,26
"Thuốc Amlodac 5 Cadila điều trị tăng huyết áp, đau thắt ngực (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodac-5mg-cadila-10x10-29917.html,A,26
Thuốc Alpha-Ktal 4.2mg Trường Thọ điều trị các trường hợp phù nề (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alpha-ktal-4-2-mg-truong-tho-2-x10.html,A,26
Thuốc Abmuza 15mg Medisun dự phòng đột quỵ và thuyên tắc mạch toàn thân (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/abmuza-15-mg-medisun-3-x10.html,A,26
Thuốc Assovas 10mg Assopharma điều trị tăng cholesterol máu nguyên phát (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/assovas-10mg-assopharma-3x10-35241.html,A,26
"Thuốc Agicetam 1200mg Agimexpharm điều trị triệu chứng chóng mặt, suy giảm trí nhớ, đột quỵ do thiếu máu cục bộ cấp (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agicetam-1200mg-agimexpharm-10x10-34099.html,A,26
Thuốc Apfu 200mg USP điều trị các nhiễm khuẩn hô hấp (1 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/apfu-1115.html,A,26
Thuốc Alcoclear Micro hỗ trợ điều trị các bệnh về gan do rượu (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/alcoclear-500-1239.html,A,26
"Siro Ambroco United hương cam điều trị viêm phế quản, hen phế quản cho trẻ em (30ml)",https://nhathuoclongchau.com.vn/thuoc/ambroco-30ml-1256.html,A,26
Thuốc Atorlip 20mg DHG điều trị tăng cholesterol toàn phần và LDL-cholesterol (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atorlip-20mg-4654.html,A,26
"Thuốc Atorlip 10mg DHG điều trị tăng cholesterol toàn phần, tăng LDL-cholesterol (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atorlip-10mg-4655.html,A,26
"Thuốc Arcoxia 90mg MSD điều trị thoái hoá khớp, viêm khớp dạng thấp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/arcoxia-90mg-4690.html,A,26
"Thuốc Arcoxia 60mg MSD điều trị thoái hoá khớp, viêm khớp dạng thấp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/arcoxia-60mg-4691.html,A,26
"Thuốc Arcoxia 120mg MSD điều trị thoái hoá khớp, viêm khớp dạng thấp (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/arcoxia-120mg-4692.html,A,26
"Thuốc Allopurinol Stella 300mg điều trị tăng acid uric máu, sỏi thận (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/allopurinol-300-mg-stella-3-x10.html,A,27
Viên nhai Air-X hương cam chống đầy hơi và chướng bụng (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/air-x-120mg-4836.html,A,27
"Thuốc Aerius 5mg MSD giảm nhanh các triệu chứng viêm mũi dị ứng, mày đay (1 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/aerius-5mg-4846.html,A,27
Bột Azithromycin 200 DHG điều trị nhiễm khuẩn (24 gói),https://nhathuoclongchau.com.vn/thuoc/azithromycin-200mg-dhg-24-goi-17527.html,A,27
"Thuốc Alphatrypa 4200 I.U Pharbaco điều rị phù nề sai chấn thương, phẫu thuật (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/alphatrypa-hop-trang-tw1-5x10-22447.html,A,27
Thuốc Allvitamine bổ sung Vitamin (6 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/allvitamine-usa-nic-6x10-vien-bao-duong-28922.html,A,27
"Thuốc Amloboston 5 Boston điều trị cao huyết áp, đau thắt ngực (5 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amloboston-5mg-boston-5x10-29301.html,A,27
"Thuốc Agimoti-S 1g Agimexpharm điều trị chứng buồn nôn, nôn, cảm giác chướng vùng thượng vị (30 gói)",https://nhathuoclongchau.com.vn/thuoc/agimoti-s-agimexpharm-30-goi-x-1g-30508.html,A,27
"Thuốc Atobe Hadiphar ngừa xơ vữa động mạch, đột quỵ (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/atobe-10mg10mg-3x10-31209.html,A,27
Dung dịch tiêm truyền tĩnh mạch Acid Amin 8% Otsuka điều trị bệnh lý não do gan ở bệnh nhân suy gan mãn tính (200ml),https://nhathuoclongchau.com.vn/thuoc/acid-amin-8-otsuka-200-ml.html,A,27
Dung dịch truyền tĩnh mạch Kidmin 7.2% Otsuka cung cấp các acid amin do suy thận (200ml),https://nhathuoclongchau.com.vn/thuoc/acid-amin-7-2-otsuka-200-ml.html,A,27
"Thuốc Amlodipine Stella 10mg Stella Pharm điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodipine-stella-10-mg-stella-3-x10.html,A,27
"Dung dịch uống Atisalbu 5ml An Thiên điều trị co thắt phế quản do hen, viêm phế quản mãn tính (30 gói)",https://nhathuoclongchau.com.vn/thuoc/atisalbu-an-thien-30-goi-x-5ml-37178.html,A,27
Thuốc Augxicine 625 điều trị nhiễm khuẩn (4 vỉ x 7 viên),https://nhathuoclongchau.com.vn/thuoc/augxicine-625-vidipha-4x7-36740.html,A,27
"Thuốc Arixib-60 Pulse điều trị triệu chứng của viêm khớp dạng thấp, viêm đốt sống dạng thấp (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/arixib-60-pulse-10-x10.html,A,27
"Dung dịch uống Atisalbu An Thiên điều trị cơn hen, ngăn cơn co thắt phế quản (100ml)",https://nhathuoclongchau.com.vn/thuoc/thuoc-atisalbu-2mg5ml-an-thien-pharma-hop-x-1-chai-100-ml-34940.html,A,27
"Thuốc Atenolol Stada 50mg điều trị tăng huyết áp, đau thắt ngực (2 vỉ x 15 viên)",https://nhathuoclongchau.com.vn/thuoc/atenolol-stada-50mg-2x15-33849.html,A,27
"Thuốc bột Aspartam Pharmedic tạo vi ngọt ít năng lượng dành cho người béo phì, tiểu đường (50 gói x 1g)",https://nhathuoclongchau.com.vn/thuoc/aspartam-chat-tao-ngot-it-nang-luong-434.html,A,27
"Thuốc An Cung Ngưu Hoàng Hoàn thanh nhiệt, giải độc (3 viên)",https://nhathuoclongchau.com.vn/thuoc/an-cung-nguu-hoang-hoan-3vien-765.html,A,27
Bột Azithromycin 100 DHG điều trị nhiễm khuẩn (24 gói),https://nhathuoclongchau.com.vn/thuoc/azithromycin-100-1374.html,A,27
Kem bôi da Acyclovir Sinil điều trị nhiễm virus Herpes simplex (5g),https://nhathuoclongchau.com.vn/thuoc/acyclovir-200mg-1386.html,A,28
"Cồn thuốc dùng ngoài Alcool 90 độ OPC sát trùng vết thương ngoài da, vật dụng (60ml)",https://nhathuoclongchau.com.vn/thuoc/alcool-90-do-opc-60ml-trang-1502.html,A,28
"Thuốc Alchysin 8400 BV chống viêm, chống phù nề (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/alchysin-8400-1618.html,A,28
Gel bôi ngoài da Azaroin Square điều trị mụn trứng cá nhẹ đến vừa (15g),https://nhathuoclongchau.com.vn/thuoc/azaroin-15g-4602.html,A,28
"Thuốc Aulakan 40mg Medisun điều trị giảm trí nhớ, kém tập trung (2 vỉ x 15 viên)",https://nhathuoclongchau.com.vn/thuoc/aulakan-40mg-4628.html,A,28
"Thuốc Augmex Duo Korea United điều trị viêm phế quản, viêm bàng quang (2 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/augmex-duo-4629.html,A,28
Thuốc Augmex Korea United điều trị nhiễm khuẩn (2 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/augmex-625mg-4630.html,A,28
Thuốc Augmentin SR 1000/62.5mg Hanoi Pharma điều trị nhiễm khuẩn đường hô hấp (7 vỉ x 4 viên),https://nhathuoclongchau.com.vn/thuoc/augmentin-sr-1000625mg-4631.html,A,28
Siro ho Atussin United hỗ trợ giảm các triệu chứng ho (30ml),https://nhathuoclongchau.com.vn/thuoc/atussin-30ml-4641.html,A,28
"Dung dịch YuhanAntiphlamine S Lotion Yuhan giảm đau, chống viêm (100ml)",https://nhathuoclongchau.com.vn/thuoc/antiphlamine-100ml-4708.html,A,28
Thuốc Andriol Testocaps 40mg Catalent hỗ trợ điều trị thiểu năng tuyến sinh dục nam giới (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/andriol-testocaps-40mg-4718.html,A,28
Thuốc Amoxycilin 500mg Vidipha điều trị nhiễm khuẩn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/amoxycilin-500mg-4732.html,A,28
Thuốc Amoksiklav 2x 1000mg Lek điều trị nhiễm khuẩn (2 vỉ x 5 viên),https://nhathuoclongchau.com.vn/thuoc/amoksiklav-1000mg-4739.html,A,28
"Thuốc Amlodipin Stada 5mg điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodipin-5-stada-4746.html,A,28
"Thuốc Amlodipin PMP 5mg Pymepharco điều trị tăng huyết áp, đau thắt ngực (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/amlodipin-5-pmp-4748.html,A,28
Siro Ameflu Multi-Symtom Relief OPV hương dâu điều trị các triệu chứng cảm cúm (60ml),https://nhathuoclongchau.com.vn/thuoc/ameflu-da-trieu-chung-60ml-4767.html,A,28
Thuốc Amaryl 4mg Sanofi điều trị bệnh đái tháo đường (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/amaryl-4mg-4776.html,A,28
Thuốc Amaryl 2mg Sanofi điều trị bệnh đái tháo đường (3 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/amaryl-2mg-4777.html,A,28
"Thuốc Alputine 80mg Arlico hỗ trợ điều trị nhiễm khuẩn hô hấp, viêm mũi dị ứng (6 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/alputine-80mg-4789.html,A,28
Thuốc nhỏ mắt Alphagan P Allergan điều trị tăng nhãn áp (5ml),https://nhathuoclongchau.com.vn/thuoc/alphagan-5ml-4791.html,A,28
Dịch truyền tĩnh mạch Albutein 25% Grifols điều trị sốc giảm thể tích (100ml),https://nhathuoclongchau.com.vn/thuoc/albutein-25-100ml-4822.html,A,29
Dịch truyền Albutein 20% Grifols điều trị sốc giảm thể tích (50ml),https://nhathuoclongchau.com.vn/thuoc/albutein-20-50ml-4823.html,A,29
Thuốc giọt Air-X chống đầy hơi và chướng bụng (15ml),https://nhathuoclongchau.com.vn/thuoc/air-x-15ml-4835.html,A,29
"Thuốc xịt mũi Agerhinin điều trị viêm mũi nhiễm trùng, viêm mũi, viêm xoang dị ứng (15ml)",https://nhathuoclongchau.com.vn/thuoc/agerhinin15ml-4841.html,A,29
"Siro Aerius MSD giảm nhanh các triệu chứng viêm mũi dị ứng, mày đay (60ml)",https://nhathuoclongchau.com.vn/thuoc/aerius-schering-60ml-4845.html,A,29
"Thuốc Adrenoxyl 10mg cầm máu, điều trị xuất huyết do mao mạch (8 vỉ x 8 viên)",https://nhathuoclongchau.com.vn/thuoc/adrenoxyl-10mg-4847.html,A,29
Bột pha dung dịch uống Actapulgite 3g Beaufour Ipsen điều trị tiêu chảy và chướng bụng (30 gói),https://nhathuoclongchau.com.vn/thuoc/actapulgite-3g-4868.html,A,29
"Thuốc Acemol 100mg Nadyphar giảm đau nhức, khó chịu, sốt (100 viên)",https://nhathuoclongchau.com.vn/thuoc/acemol-100-4884.html,A,29
Thuốc Acemol 325mg Nadyphar hạ sốt và giảm đau (40 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/acemol-325mg-40x10-15174.html,A,29
"Dung dịch uống A.T Desloratadin An Thiên hương dâu giảm triệu chứng viêm mũi dị ứng, mày đay (30ml)",https://nhathuoclongchau.com.vn/thuoc/at-desloratadin-25mg-huong-dau-30ml-15220.html,A,29
Kem bôi da Fusidic Acid - B Cream 15g Axcel điều trị nhiễm trùng da,https://nhathuoclongchau.com.vn/thuoc/fusidic-acid-cream-15g-axcel-15341.html,A,29
Thuốc AtorHasan 10mg Hasan điều trị tăng lipid huyết (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/atorhasan-10mg-10x10-15709.html,A,29
Cao dán Ariel TDDS Tatra chống say tàu xe (2 miếng),https://nhathuoclongchau.com.vn/thuoc/say-tau-xe-ariel-16590.html,A,29
Cồn thuốc dùng ngoài Alcool 70 độ OPC sát trùng vết thương ngoài da (60ml),https://nhathuoclongchau.com.vn/thuoc/alcool-70-djo-opc-60ml-16605.html,A,29
"Thuốc Amepox 500mg DongKoo điều trị sạm da do tàn nhang, nám da (20 vỉ x 5 viên)",https://nhathuoclongchau.com.vn/thuoc/amepox-soft-capsule-500mg-20x5-dongkoo-17551.html,A,29
Siro New Ameflu Day Time 160mg/5ml OPV giảm các triệu chứng cảm cúm (60ml),https://nhathuoclongchau.com.vn/thuoc/ameflu-ban-ngay-60ml-17553.html,A,29
"Cồn thuốc dùng ngoài Alcool 90 độ OPC sát trùng vết thương ngoài da, vật dụng (60ml)",https://nhathuoclongchau.com.vn/thuoc/alcool-90do-60ml-xanh-17557.html,A,29
Kem bôi da Acnol 10 Sagopha điều trị mụn trứng cá (8g),https://nhathuoclongchau.com.vn/thuoc/acnol-10-8g-sagopha-18538.html,A,29
"Thuốc Acetylcystein 200mg Nadyphar tiêu nhầy trong bệnh viêm phế quản, bệnh nhầy nhớt (10 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/acetylcystein-200mg-nadyphar-10x10-18703.html,A,29
"Thuốc AB ExtraBone-Care+ Aus Biopharm phòng và điều trị loãng xương, bổ sung canxi (6 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/ab-extrabonecare-lo-60v-aus-biopharm-18957.html,A,29
Thuốc Albendazol Stada 200mg điều trị nhiễm một hoặc nhiều loại ký sinh trùng đường ruột (1 vỉ x 2 viên),https://nhathuoclongchau.com.vn/thuoc/albendazol-200mg-stada-1x2-19203.html,A,30
Thuốc bột Aibezym Hasan bổ sung vi khuẩn có lợi cho đường tiêu hóa (30 gói x 2g),https://nhathuoclongchau.com.vn/thuoc/aibezym-hasan-30-goi-x-2g-19218.html,A,30
Thuốc Amoxicillin Capsules BP 500mg Brawn điều trị nhiễm khuẩn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/amoxicillin-500mg-brawn-10x10-20776.html,A,30
"Thuốc Agimetpred 4 Agimexpharm chống viêm, điều trị hội chứng thận hư nguyên phát (3 vỉ x 10 viên)",https://nhathuoclongchau.com.vn/thuoc/agimetpred-4mg-3x10-21140.html,A,30
Thuốc Ampicillin Capsules BP 500mg Brawn điều trị nhiễm khuẩn (10 vỉ x 10 viên),https://nhathuoclongchau.com.vn/thuoc/ampicillin-500mg-brawn-10x10-22526.html,A,30
